,count,distance,region,service,group,time,colors,bins
5,0.0,,Eastbourne,water,population,3,black,isolated
0,9777.0,0.0,Tawa,water,population,3,#79D151,0-1
1,1539.0,1.0,Tawa,water,population,3,#22A784,1-2
2,0.0,2.0,Tawa,water,population,3,#29788E,2-3
3,0.0,3.0,Tawa,water,population,3,#404387,3-4
4,90.0,4.0,Tawa,water,population,3,#440154,4+
5,0.0,,Tawa,water,population,3,black,isolated
0,16551.0,0.0,Wellington Western Suburbs,water,population,3,#79D151,0-1
1,2208.0,1.0,Wellington Western Suburbs,water,population,3,#22A784,1-2
2,0.0,2.0,Wellington Western Suburbs,water,population,3,#29788E,2-3
3,0.0,3.0,Wellington Western Suburbs,water,population,3,#404387,3-4
4,0.0,4.0,Wellington Western Suburbs,water,population,3,#440154,4+
5,0.0,,Wellington Western Suburbs,water,population,3,black,isolated
0,7986.0,0.0,Wellington Southern Suburbs,water,population,3,#79D151,0-1
1,1407.0,1.0,Wellington Southern Suburbs,water,population,3,#22A784,1-2
2,198.0,2.0,Wellington Southern Suburbs,water,population,3,#29788E,2-3
3,0.0,3.0,Wellington Southern Suburbs,water,population,3,#404387,3-4
4,0.0,4.0,Wellington Southern Suburbs,water,population,3,#440154,4+
5,0.0,,Wellington Southern Suburbs,water,population,3,black,isolated
0,0.0,0.0,Wellington Airport,water,population,3,#79D151,0-1
1,138.0,1.0,Wellington Airport,water,population,3,#22A784,1-2
2,0.0,2.0,Wellington Airport,water,population,3,#29788E,2-3
3,0.0,3.0,Wellington Airport,water,population,3,#404387,3-4
4,0.0,4.0,Wellington Airport,water,population,3,#440154,4+
5,0.0,,Wellington Airport,water,population,3,black,isolated
0,35181.0,0.0,All,EM_hubs,difficulty_walking,3,#79D151,0-2
1,4482.0,2.0,All,EM_hubs,difficulty_walking,3,#22A784,2-4
2,351.0,4.0,All,EM_hubs,difficulty_walking,3,#29788E,4-6
3,180.0,6.0,All,EM_hubs,difficulty_walking,3,#404387,6-8
4,93.0,8.0,All,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,All,EM_hubs,difficulty_walking,3,black,isolated
0,3933.0,0.0,Kapiti Coast,EM_hubs,difficulty_walking,3,#79D151,0-2
1,1779.0,2.0,Kapiti Coast,EM_hubs,difficulty_walking,3,#22A784,2-4
2,321.0,4.0,Kapiti Coast,EM_hubs,difficulty_walking,3,#29788E,4-6
3,165.0,6.0,Kapiti Coast,EM_hubs,difficulty_walking,3,#404387,6-8
4,93.0,8.0,Kapiti Coast,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Kapiti Coast,EM_hubs,difficulty_walking,3,black,isolated
0,516.0,0.0,Levin,EM_hubs,difficulty_walking,3,#79D151,0-2
1,312.0,2.0,Levin,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Levin,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Levin,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Levin,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Levin,EM_hubs,difficulty_walking,3,black,isolated
0,1395.0,0.0,Miramar,EM_hubs,difficulty_walking,3,#79D151,0-2
1,84.0,2.0,Miramar,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Miramar,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Miramar,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Miramar,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Miramar,EM_hubs,difficulty_walking,3,black,isolated
0,4725.0,0.0,Upper Hutt,EM_hubs,difficulty_walking,3,#79D151,0-2
1,486.0,2.0,Upper Hutt,EM_hubs,difficulty_walking,3,#22A784,2-4
2,24.0,4.0,Upper Hutt,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Upper Hutt,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Upper Hutt,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Upper Hutt,EM_hubs,difficulty_walking,3,black,isolated
0,2157.0,0.0,Wainuiomata,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Wainuiomata,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wainuiomata,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wainuiomata,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wainuiomata,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Wainuiomata,EM_hubs,difficulty_walking,3,black,isolated
0,1332.0,0.0,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Wellington RORO & CBD,EM_hubs,difficulty_walking,3,black,isolated
0,264.0,0.0,Porirua North,EM_hubs,difficulty_walking,3,#79D151,0-2
1,87.0,2.0,Porirua North,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Porirua North,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Porirua North,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Porirua North,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Porirua North,EM_hubs,difficulty_walking,3,black,isolated
0,657.0,0.0,Titahi Bay,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Titahi Bay,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Titahi Bay,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Titahi Bay,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Titahi Bay,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Titahi Bay,EM_hubs,difficulty_walking,3,black,isolated
0,2925.0,0.0,Porirua East,EM_hubs,difficulty_walking,3,#79D151,0-2
1,675.0,2.0,Porirua East,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Porirua East,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Porirua East,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Porirua East,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Porirua East,EM_hubs,difficulty_walking,3,black,isolated
0,0.0,0.0,Porirua CBD,EM_hubs,difficulty_walking,3,#79D151,0-2
1,282.0,2.0,Porirua CBD,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Porirua CBD,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Porirua CBD,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Porirua CBD,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Porirua CBD,EM_hubs,difficulty_walking,3,black,isolated
0,567.0,0.0,Petone,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Petone,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Petone,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Petone,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Petone,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Petone,EM_hubs,difficulty_walking,3,black,isolated
0,5442.0,0.0,Lower Hutt,EM_hubs,difficulty_walking,3,#79D151,0-2
1,30.0,2.0,Lower Hutt,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Lower Hutt,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Lower Hutt,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Lower Hutt,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Lower Hutt,EM_hubs,difficulty_walking,3,black,isolated
0,435.0,0.0,Western Hutt Hills,EM_hubs,difficulty_walking,3,#79D151,0-2
1,51.0,2.0,Western Hutt Hills,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Western Hutt Hills,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Western Hutt Hills,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Western Hutt Hills,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Western Hutt Hills,EM_hubs,difficulty_walking,3,black,isolated
0,1263.0,0.0,Karori,EM_hubs,difficulty_walking,3,#79D151,0-2
1,45.0,2.0,Karori,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Karori,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Karori,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Karori,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Karori,EM_hubs,difficulty_walking,3,black,isolated
0,2562.0,0.0,Johnsonville,EM_hubs,difficulty_walking,3,#79D151,0-2
1,102.0,2.0,Johnsonville,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Johnsonville,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Johnsonville,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Johnsonville,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Johnsonville,EM_hubs,difficulty_walking,3,black,isolated
0,3042.0,0.0,Newtown,EM_hubs,difficulty_walking,3,#79D151,0-2
1,243.0,2.0,Newtown,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Newtown,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Newtown,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Newtown,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Newtown,EM_hubs,difficulty_walking,3,black,isolated
0,978.0,0.0,Stokes Valley,EM_hubs,difficulty_walking,3,#79D151,0-2
1,99.0,2.0,Stokes Valley,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Stokes Valley,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Stokes Valley,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Stokes Valley,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Stokes Valley,EM_hubs,difficulty_walking,3,black,isolated
0,72.0,0.0,Eastbourne,EM_hubs,difficulty_walking,3,#79D151,0-2
1,12.0,2.0,Eastbourne,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Eastbourne,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Eastbourne,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Eastbourne,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Eastbourne,EM_hubs,difficulty_walking,3,black,isolated
0,1227.0,0.0,Tawa,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Tawa,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Tawa,EM_hubs,difficulty_walking,3,#29788E,4-6
3,15.0,6.0,Tawa,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Tawa,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Tawa,EM_hubs,difficulty_walking,3,black,isolated
0,1182.0,0.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,#79D151,0-2
1,45.0,2.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Wellington Western Suburbs,EM_hubs,difficulty_walking,3,black,isolated
0,492.0,0.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,#79D151,0-2
1,150.0,2.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,#22A784,2-4
2,6.0,4.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Wellington Southern Suburbs,EM_hubs,difficulty_walking,3,black,isolated
0,15.0,0.0,Wellington Airport,EM_hubs,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Wellington Airport,EM_hubs,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wellington Airport,EM_hubs,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington Airport,EM_hubs,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington Airport,EM_hubs,difficulty_walking,3,#440154,8+
5,0.0,,Wellington Airport,EM_hubs,difficulty_walking,3,black,isolated
0,22428.0,0.0,All,supermarket,difficulty_walking,3,#79D151,0-2
1,13245.0,2.0,All,supermarket,difficulty_walking,3,#22A784,2-4
2,1620.0,4.0,All,supermarket,difficulty_walking,3,#29788E,4-6
3,1332.0,6.0,All,supermarket,difficulty_walking,3,#404387,6-8
4,1662.0,8.0,All,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,All,supermarket,difficulty_walking,3,black,isolated
0,3840.0,0.0,Kapiti Coast,supermarket,difficulty_walking,3,#79D151,0-2
1,1959.0,2.0,Kapiti Coast,supermarket,difficulty_walking,3,#22A784,2-4
2,216.0,4.0,Kapiti Coast,supermarket,difficulty_walking,3,#29788E,4-6
3,57.0,6.0,Kapiti Coast,supermarket,difficulty_walking,3,#404387,6-8
4,219.0,8.0,Kapiti Coast,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Kapiti Coast,supermarket,difficulty_walking,3,black,isolated
0,516.0,0.0,Levin,supermarket,difficulty_walking,3,#79D151,0-2
1,312.0,2.0,Levin,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Levin,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Levin,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Levin,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Levin,supermarket,difficulty_walking,3,black,isolated
0,0.0,0.0,Miramar,supermarket,difficulty_walking,3,#79D151,0-2
1,1263.0,2.0,Miramar,supermarket,difficulty_walking,3,#22A784,2-4
2,216.0,4.0,Miramar,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Miramar,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Miramar,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Miramar,supermarket,difficulty_walking,3,black,isolated
0,2301.0,0.0,Upper Hutt,supermarket,difficulty_walking,3,#79D151,0-2
1,2448.0,2.0,Upper Hutt,supermarket,difficulty_walking,3,#22A784,2-4
2,279.0,4.0,Upper Hutt,supermarket,difficulty_walking,3,#29788E,4-6
3,195.0,6.0,Upper Hutt,supermarket,difficulty_walking,3,#404387,6-8
4,12.0,8.0,Upper Hutt,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Upper Hutt,supermarket,difficulty_walking,3,black,isolated
0,0.0,0.0,Wainuiomata,supermarket,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Wainuiomata,supermarket,difficulty_walking,3,#22A784,2-4
2,24.0,4.0,Wainuiomata,supermarket,difficulty_walking,3,#29788E,4-6
3,789.0,6.0,Wainuiomata,supermarket,difficulty_walking,3,#404387,6-8
4,1344.0,8.0,Wainuiomata,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Wainuiomata,supermarket,difficulty_walking,3,black,isolated
0,1239.0,0.0,Wellington RORO & CBD,supermarket,difficulty_walking,3,#79D151,0-2
1,93.0,2.0,Wellington RORO & CBD,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wellington RORO & CBD,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington RORO & CBD,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington RORO & CBD,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Wellington RORO & CBD,supermarket,difficulty_walking,3,black,isolated
0,162.0,0.0,Porirua North,supermarket,difficulty_walking,3,#79D151,0-2
1,69.0,2.0,Porirua North,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Porirua North,supermarket,difficulty_walking,3,#29788E,4-6
3,120.0,6.0,Porirua North,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Porirua North,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Porirua North,supermarket,difficulty_walking,3,black,isolated
0,645.0,0.0,Titahi Bay,supermarket,difficulty_walking,3,#79D151,0-2
1,12.0,2.0,Titahi Bay,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Titahi Bay,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Titahi Bay,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Titahi Bay,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Titahi Bay,supermarket,difficulty_walking,3,black,isolated
0,1545.0,0.0,Porirua East,supermarket,difficulty_walking,3,#79D151,0-2
1,1668.0,2.0,Porirua East,supermarket,difficulty_walking,3,#22A784,2-4
2,240.0,4.0,Porirua East,supermarket,difficulty_walking,3,#29788E,4-6
3,132.0,6.0,Porirua East,supermarket,difficulty_walking,3,#404387,6-8
4,15.0,8.0,Porirua East,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Porirua East,supermarket,difficulty_walking,3,black,isolated
0,264.0,0.0,Porirua CBD,supermarket,difficulty_walking,3,#79D151,0-2
1,18.0,2.0,Porirua CBD,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Porirua CBD,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Porirua CBD,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Porirua CBD,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Porirua CBD,supermarket,difficulty_walking,3,black,isolated
0,90.0,0.0,Petone,supermarket,difficulty_walking,3,#79D151,0-2
1,477.0,2.0,Petone,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Petone,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Petone,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Petone,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Petone,supermarket,difficulty_walking,3,black,isolated
0,3144.0,0.0,Lower Hutt,supermarket,difficulty_walking,3,#79D151,0-2
1,2136.0,2.0,Lower Hutt,supermarket,difficulty_walking,3,#22A784,2-4
2,192.0,4.0,Lower Hutt,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Lower Hutt,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Lower Hutt,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Lower Hutt,supermarket,difficulty_walking,3,black,isolated
0,0.0,0.0,Western Hutt Hills,supermarket,difficulty_walking,3,#79D151,0-2
1,135.0,2.0,Western Hutt Hills,supermarket,difficulty_walking,3,#22A784,2-4
2,330.0,4.0,Western Hutt Hills,supermarket,difficulty_walking,3,#29788E,4-6
3,21.0,6.0,Western Hutt Hills,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Western Hutt Hills,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Western Hutt Hills,supermarket,difficulty_walking,3,black,isolated
0,1056.0,0.0,Karori,supermarket,difficulty_walking,3,#79D151,0-2
1,252.0,2.0,Karori,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Karori,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Karori,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Karori,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Karori,supermarket,difficulty_walking,3,black,isolated
0,1824.0,0.0,Johnsonville,supermarket,difficulty_walking,3,#79D151,0-2
1,840.0,2.0,Johnsonville,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Johnsonville,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Johnsonville,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Johnsonville,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Johnsonville,supermarket,difficulty_walking,3,black,isolated
0,2640.0,0.0,Newtown,supermarket,difficulty_walking,3,#79D151,0-2
1,621.0,2.0,Newtown,supermarket,difficulty_walking,3,#22A784,2-4
2,24.0,4.0,Newtown,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Newtown,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Newtown,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Newtown,supermarket,difficulty_walking,3,black,isolated
0,969.0,0.0,Stokes Valley,supermarket,difficulty_walking,3,#79D151,0-2
1,108.0,2.0,Stokes Valley,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Stokes Valley,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Stokes Valley,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Stokes Valley,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Stokes Valley,supermarket,difficulty_walking,3,black,isolated
0,0.0,0.0,Eastbourne,supermarket,difficulty_walking,3,#79D151,0-2
1,0.0,2.0,Eastbourne,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Eastbourne,supermarket,difficulty_walking,3,#29788E,4-6
3,12.0,6.0,Eastbourne,supermarket,difficulty_walking,3,#404387,6-8
4,72.0,8.0,Eastbourne,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Eastbourne,supermarket,difficulty_walking,3,black,isolated
0,1038.0,0.0,Tawa,supermarket,difficulty_walking,3,#79D151,0-2
1,189.0,2.0,Tawa,supermarket,difficulty_walking,3,#22A784,2-4
2,15.0,4.0,Tawa,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Tawa,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Tawa,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Tawa,supermarket,difficulty_walking,3,black,isolated
0,969.0,0.0,Wellington Western Suburbs,supermarket,difficulty_walking,3,#79D151,0-2
1,258.0,2.0,Wellington Western Suburbs,supermarket,difficulty_walking,3,#22A784,2-4
2,0.0,4.0,Wellington Western Suburbs,supermarket,difficulty_walking,3,#29788E,4-6
3,0.0,6.0,Wellington Western Suburbs,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington Western Suburbs,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Wellington Western Suburbs,supermarket,difficulty_walking,3,black,isolated
0,171.0,0.0,Wellington Southern Suburbs,supermarket,difficulty_walking,3,#79D151,0-2
1,387.0,2.0,Wellington Southern Suburbs,supermarket,difficulty_walking,3,#22A784,2-4
2,84.0,4.0,Wellington Southern Suburbs,supermarket,difficulty_walking,3,#29788E,4-6
3,6.0,6.0,Wellington Southern Suburbs,supermarket,difficulty_walking,3,#404387,6-8
4,0.0,8.0,Wellington Southern Suburbs,supermarket,difficulty_walking,3,#440154,8+
5,0.0,,Wellington Southern Suburbs,supermarket,difficulty_walking,3,black,isolated
